entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
673,86741,NiKo,-659.12946,484.51086,-211.96875,12,de_train,27,66,Team Falcons,CT,CT,True,80948,5793
962,86865,m0NESY,-563.87445,-871.29004,-316.96875,12,de_train,27,66,Team Falcons,CT,CT,True,80948,5917
974,88556,ropz,-359.08826,-1673.4738,-164.96875,12,de_train,27,66,Team Vitality,CT,T,False,80948,7608
407,88568,flameZ,-108.5024,-970.98254,-316.96875,12,de_train,27,66,Team Vitality,CT,T,False,80948,7620
727,89173,ZywOo,578.7093,-901.72955,-316.96875,12,de_train,27,66,Team Vitality,CT,T,False,80948,8225
172,105639,m0NESY,942.6552,121.3128,-209.96875,13,de_train,27,66,Team Falcons,CT,T,False,90142,15497
171,105833,TeSeS,486.91397,570.55505,-211.96875,13,de_train,27,66,Team Falcons,CT,T,False,90142,15691
937,111918,TeSeS,158.3909,436.41675,-211.96875,14,de_train,27,66,Team Falcons,T,T,True,110111,1807
214,112635,mezii,1082.6901,1044.3363,-213.96875,14,de_train,27,66,Team Vitality,T,CT,False,110111,2524
867,113047,ZywOo,-503.7469,-360.14435,-212.96875,14,de_train,27,66,Team Vitality,T,CT,False,110111,2936
806,114865,flameZ,-428.48288,-348.3229,-212.96875,14,de_train,27,66,Team Vitality,T,CT,False,110111,4754
684,115484,kyxsan,197.98262,449.14832,-211.96875,14,de_train,27,66,Team Falcons,T,T,True,110111,5373
753,115913,ZywOo,-593.02136,488.90234,-211.96875,14,de_train,27,66,Team Vitality,T,CT,False,110111,5802
221,116665,Magisk,975.0511,325.25876,-209.96875,14,de_train,27,66,Team Falcons,T,T,True,110111,6554
650,116722,TeSeS,229.87917,-201.91907,-211.96875,14,de_train,27,66,Team Falcons,T,T,True,110111,6611
424,117972,m0NESY,478.4572,-831.4979,-229.10602,14,de_train,27,66,Team Falcons,T,T,True,110111,7861
702,122518,ZywOo,-619.3956,497.67044,-211.96875,15,de_train,27,66,Team Vitality,T,CT,False,120639,1879
700,124782,kyxsan,690.1882,-731.2949,-213.96875,15,de_train,27,66,Team Falcons,T,T,True,120639,4143
613,124806,NiKo,-383.0073,-1434.8986,-348.96875,15,de_train,27,66,Team Falcons,T,T,True,120639,4167
748,124851,m0NESY,1122.2917,-1665.0009,-316.9134,15,de_train,27,66,Team Falcons,T,T,True,120639,4212
956,129787,TeSeS,159.73291,438.48346,-211.96875,16,de_train,27,66,Team Falcons,T,T,True,127968,1819
698,131706,TeSeS,243.37491,-198.03255,-211.96875,16,de_train,27,66,Team Falcons,T,T,True,127968,3738
586,132047,kyxsan,896.91595,202.33324,-209.96875,16,de_train,27,66,Team Falcons,T,T,True,127968,4079
665,132072,Magisk,885.8124,227.0722,-209.96875,16,de_train,27,66,Team Falcons,T,T,True,127968,4104
469,136436,kyxsan,169.35956,443.88147,-211.96928,17,de_train,27,66,Team Falcons,CT,T,False,132517,3919
633,136464,ropz,-959.8802,-1053.4795,-151.96875,17,de_train,27,66,Team Vitality,CT,CT,True,132517,3947
703,136606,kyxsan,882.6249,151.76387,-209.96875,17,de_train,27,66,Team Falcons,CT,T,False,132517,4089
475,136624,Magisk,-995.45917,-1761.0991,-151.96875,17,de_train,27,66,Team Falcons,CT,T,False,132517,4107
544,136943,flameZ,-690.8003,478.85532,-211.96875,17,de_train,27,66,Team Vitality,CT,CT,True,132517,4426
583,137032,mezii,1052.7997,1037.1915,-213.96875,17,de_train,27,66,Team Vitality,CT,CT,True,132517,4515
73,139074,kyxsan,186.16891,454.07996,-211.96875,17,de_train,27,66,Team Falcons,CT,T,False,132517,6557
343,139358,apEX,-517.1983,482.83655,-211.96875,17,de_train,27,66,Team Vitality,CT,CT,True,132517,6841
486,139427,ZywOo,-409.198,-211.92784,-211.96875,17,de_train,27,66,Team Vitality,CT,CT,True,132517,6910
410,141914,m0NESY,838.02515,177.32729,-209.96875,17,de_train,27,66,Team Falcons,CT,T,False,132517,9397
435,144460,m0NESY,-158.53035,832.3584,-223.79918,18,de_train,27,66,Team Falcons,T,T,True,142635,1825
431,144526,apEX,-648.3113,520.6734,-211.9724,18,de_train,27,66,Team Vitality,T,CT,False,142635,1891
957,145276,flameZ,-498.19818,-269.72485,-211.96875,18,de_train,27,66,Team Vitality,T,CT,False,142635,2641
529,145875,mezii,1068.7694,1034.6559,-213.96875,18,de_train,27,66,Team Vitality,T,CT,False,142635,3240
846,146254,ropz,-948.297,-954.2901,-151.96875,18,de_train,27,66,Team Vitality,T,CT,False,142635,3619
832,146942,TeSeS,1006.61786,530.54236,-209.96875,18,de_train,27,66,Team Falcons,T,T,True,142635,4307
930,147385,ZywOo,-635.52637,469.3035,-211.96875,18,de_train,27,66,Team Vitality,T,CT,False,142635,4750
917,148951,kyxsan,291.05176,-366.6085,-215.38974,18,de_train,27,66,Team Falcons,T,T,True,142635,6316
814,152970,ropz,-956.3272,-1055.9706,-151.96875,19,de_train,27,66,Team Vitality,T,CT,False,151142,1828
252,153010,Magisk,158.21645,451.99048,-211.96875,19,de_train,27,66,Team Falcons,T,T,True,151142,1868
381,153394,ZywOo,-643.91644,512.8231,-211.96875,19,de_train,27,66,Team Vitality,T,CT,False,151142,2252
653,155487,kyxsan,310.26242,-460.1397,-216.6394,19,de_train,27,66,Team Falcons,T,T,True,151142,4345
358,155598,TeSeS,873.5868,214.19418,-209.96875,19,de_train,27,66,Team Falcons,T,T,True,151142,4456
631,155810,mezii,332.55197,142.41826,-211.96875,19,de_train,27,66,Team Vitality,T,CT,False,151142,4668
555,157539,kyxsan,-316.09064,-922.93,-316.96875,19,de_train,27,66,Team Falcons,T,T,True,151142,6397
