entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
268,89249,Mzinho,-1201.6132,-644.2172,-165.9691,11,de_mirage,22,54,The MongolZ,CT,T,False,85392,3857
181,89383,flameZ,14.631132,-2341.683,-37.96875,11,de_mirage,22,54,Team Vitality,CT,CT,True,85392,3991
66,89452,bLitz,-621.42566,-892.5948,-245.96875,11,de_mirage,22,54,The MongolZ,CT,T,False,85392,4060
378,90266,mezii,-1414.9316,686.50635,-69.96875,11,de_mirage,22,54,Team Vitality,CT,CT,True,85392,4874
166,90652,flameZ,-666.3618,-821.8874,-261.9688,11,de_mirage,22,54,Team Vitality,CT,CT,True,85392,5260
307,93620,Techno4K,-1200.786,-654.9515,-165.96875,12,de_mirage,22,54,The MongolZ,CT,T,False,91823,1797
358,93723,Techno4K,34.963734,-481.67993,-184.08942,12,de_mirage,22,54,The MongolZ,CT,T,False,91823,1900
334,93876,flameZ,61.543114,-2370.431,-37.96875,12,de_mirage,22,54,Team Vitality,CT,CT,True,91823,2053
333,94189,bLitz,-664.9272,-900.91473,-245.96875,12,de_mirage,22,54,The MongolZ,CT,T,False,91823,2366
281,94597,910-,-1861.3224,-327.58136,-165.96875,12,de_mirage,22,54,The MongolZ,CT,T,False,91823,2774
278,94636,mezii,-2216.6313,291.42914,-157.96875,12,de_mirage,22,54,Team Vitality,CT,CT,True,91823,2813
347,96001,bLitz,-1621.1648,-614.8251,-165.96875,12,de_mirage,22,54,The MongolZ,CT,T,False,91823,4178
410,119697,ropz,-1201.7999,-625.0363,-165.96875,14,de_mirage,22,54,Team Vitality,T,T,True,117892,1805
337,120436,flameZ,-480.40607,-1546.5085,-37.96875,14,de_mirage,22,54,Team Vitality,T,T,True,117892,2544
181,120487,Mzinho,283.07013,-1496.8754,-173.96875,14,de_mirage,22,54,The MongolZ,T,CT,False,117892,2595
126,120647,ZywOo,-877.2853,-2437.344,-108.840164,14,de_mirage,22,54,Team Vitality,T,T,True,117892,2755
282,120696,flameZ,-700.3535,-1613.311,-169.96875,14,de_mirage,22,54,Team Vitality,T,T,True,117892,2804
316,126841,ropz,-1198.3124,-633.58563,-165.96875,15,de_mirage,22,54,Team Vitality,T,T,True,125041,1800
318,127400,flameZ,-480.39957,-1550.3112,-37.96875,15,de_mirage,22,54,Team Vitality,T,T,True,125041,2359
334,127476,ZywOo,-878.0084,-2433.6348,-108.840164,15,de_mirage,22,54,Team Vitality,T,T,True,125041,2435
285,127658,flameZ,-701.49457,-1616.6741,-169.96875,15,de_mirage,22,54,Team Vitality,T,T,True,125041,2617
264,128696,apEX,-657.925,-1314.7893,-165.96875,15,de_mirage,22,54,Team Vitality,T,T,True,125041,3655
509,131133,mezii,34.382603,-489.03317,-184.4097,16,de_mirage,22,54,Team Vitality,T,T,True,129427,1706
131,131233,ropz,-1201.9509,-626.65753,-165.96875,16,de_mirage,22,54,Team Vitality,T,T,True,129427,1806
71,131314,910-,-1002.33044,-293.52072,-365.96875,16,de_mirage,22,54,The MongolZ,T,CT,False,129427,1887
80,132312,Techno4K,-778.75543,540.0883,-80.82242,16,de_mirage,22,54,The MongolZ,T,CT,False,129427,2885
134,133825,Mzinho,325.163,-1480.0863,-173.96875,16,de_mirage,22,54,The MongolZ,T,CT,False,129427,4398
136,134026,ZywOo,-621.7794,-1624.8851,-169.96875,16,de_mirage,22,54,Team Vitality,T,T,True,129427,4599
181,138702,mezii,60.534958,-453.7732,-179.91862,17,de_mirage,22,54,Team Vitality,CT,T,False,136947,1755
208,138741,apEX,-1194.5323,-631.2795,-165.96686,17,de_mirage,22,54,Team Vitality,CT,T,False,136947,1794
149,139687,Techno4K,-798.8371,541.5174,-80.754364,17,de_mirage,22,54,The MongolZ,CT,CT,True,136947,2740
127,140100,bLitz,-689.7195,-725.67255,-265.5153,17,de_mirage,22,54,The MongolZ,CT,CT,True,136947,3153
377,140219,flameZ,-1113.7242,-624.08264,-165.96875,17,de_mirage,22,54,Team Vitality,CT,T,False,136947,3272
327,140305,apEX,-621.7311,-1220.9907,-165.96875,17,de_mirage,22,54,Team Vitality,CT,T,False,136947,3358
74,141711,bLitz,-669.244,-1151.0496,-165.96875,17,de_mirage,22,54,The MongolZ,CT,CT,True,136947,4764
320,142391,ZywOo,-628.1387,-1623.8212,-169.96875,17,de_mirage,22,54,Team Vitality,CT,T,False,136947,5444
346,144846,Techno4K,-506.48004,-2006.7529,-177.96875,17,de_mirage,22,54,The MongolZ,CT,CT,True,136947,7899
380,147682,mezii,61.931496,-455.29083,-179.67876,18,de_mirage,22,54,Team Vitality,CT,T,False,145953,1729
192,147693,ropz,-1163.6515,-635.7574,-165.96875,18,de_mirage,22,54,Team Vitality,CT,T,False,145953,1740
68,148228,910-,49.348076,-2278.786,-37.971565,18,de_mirage,22,54,The MongolZ,CT,CT,True,145953,2275
303,148682,bLitz,-663.1494,-691.27484,-268.08456,18,de_mirage,22,54,The MongolZ,CT,CT,True,145953,2729
375,149143,Techno4K,-1097.7964,608.2065,-77.96875,18,de_mirage,22,54,The MongolZ,CT,CT,True,145953,3190
67,150059,flameZ,-1107.2302,-653.4673,-165.96875,18,de_mirage,22,54,Team Vitality,CT,T,False,145953,4106
340,150083,apEX,-622.9194,-1397.7373,-165.96875,18,de_mirage,22,54,Team Vitality,CT,T,False,145953,4130
349,151755,Techno4K,-1330.5305,723.4388,-77.96875,18,de_mirage,22,54,The MongolZ,CT,CT,True,145953,5802
270,152557,ZywOo,-2345.7334,-397.2704,-165.9677,18,de_mirage,22,54,Team Vitality,CT,T,False,145953,6604
357,159373,ropz,35.08562,-480.77884,-184.04077,19,de_mirage,22,54,Team Vitality,CT,T,False,155197,4176
335,159510,mezii,-1199.6353,-633.9062,-165.97054,19,de_mirage,22,54,Team Vitality,CT,T,False,155197,4313
353,159609,bLitz,-961.06586,-99.933685,-365.96875,19,de_mirage,22,54,The MongolZ,CT,CT,True,155197,4412
318,159633,910-,-683.9565,-823.52795,-261.87708,19,de_mirage,22,54,The MongolZ,CT,CT,True,155197,4436
289,160533,Techno4K,-784.25995,541.3603,-80.78522,19,de_mirage,22,54,The MongolZ,CT,CT,True,155197,5336
336,161248,flameZ,-1113.0563,-622.5762,-165.96875,19,de_mirage,22,54,Team Vitality,CT,T,False,155197,6051
116,161554,apEX,-642.15894,-1245.2272,-165.96875,19,de_mirage,22,54,Team Vitality,CT,T,False,155197,6357
337,163281,flameZ,-620.4774,-1625.5677,-169.96875,19,de_mirage,22,54,Team Vitality,CT,T,False,155197,8084
72,167756,flameZ,-1023.5565,-627.68146,-285.96875,20,de_mirage,22,54,Team Vitality,T,T,True,165869,1887
264,170009,ZywOo,-766.7048,-630.3657,-267.0564,20,de_mirage,22,54,Team Vitality,T,T,True,165869,4140
284,170635,Techno4K,-1402.7233,711.3844,-77.96875,20,de_mirage,22,54,The MongolZ,T,CT,False,165869,4766
134,170903,mezii,-1156.3776,-626.76025,-165.96875,20,de_mirage,22,54,Team Vitality,T,T,True,165869,5034
201,172695,apEX,-1041.1799,-1455.3716,-164.02237,20,de_mirage,22,54,Team Vitality,T,T,True,165869,6826
269,178065,mezii,56.89811,-460.1688,-179.87848,21,de_mirage,22,54,Team Vitality,T,T,True,176345,1720
68,178151,flameZ,-1210.1445,-639.4463,-165.96875,21,de_mirage,22,54,Team Vitality,T,T,True,176345,1806
125,181118,apEX,121.77881,-737.7064,-171.67604,21,de_mirage,22,54,Team Vitality,T,T,True,176345,4773
329,182456,flameZ,-457.9638,-1542.0671,-37.96875,21,de_mirage,22,54,Team Vitality,T,T,True,176345,6111
168,188834,ropz,35.213337,-481.15506,-184.01991,22,de_mirage,22,54,Team Vitality,T,T,True,184387,4447
104,188953,mezii,-1199.437,-631.693,-165.96875,22,de_mirage,22,54,Team Vitality,T,T,True,184387,4566
185,190770,ZywOo,-1131.8037,-622.274,-165.96875,22,de_mirage,22,54,Team Vitality,T,T,True,184387,6383
311,191011,bLitz,-681.1757,-724.1091,-265.72427,22,de_mirage,22,54,The MongolZ,T,CT,False,184387,6624
349,191912,Techno4K,-1322.5554,726.14594,-77.96875,22,de_mirage,22,54,The MongolZ,T,CT,False,184387,7525
331,192019,flameZ,-696.32245,-1099.8926,-189.96875,22,de_mirage,22,54,Team Vitality,T,T,True,184387,7632
115,192702,Mzinho,329.9752,-1510.4907,-181.95274,22,de_mirage,22,54,The MongolZ,T,CT,False,184387,8315
192,193396,Techno4K,-1394.0468,700.7324,-77.96875,22,de_mirage,22,54,The MongolZ,T,CT,False,184387,9009
310,198169,ropz,-1200.8097,-621.5075,-165.96875,23,de_mirage,22,54,Team Vitality,CT,T,False,196117,2052
272,198993,bLitz,-694.4725,-743.9056,-264.70465,23,de_mirage,22,54,The MongolZ,CT,CT,True,196117,2876
72,199004,Techno4K,-785.0345,538.42633,-80.845566,23,de_mirage,22,54,The MongolZ,CT,CT,True,196117,2887
378,199714,Mzinho,162.64563,-2379.0852,-37.96875,23,de_mirage,22,54,The MongolZ,CT,CT,True,196117,3597
68,201087,Techno4K,-1101.2524,614.45996,-77.96875,23,de_mirage,22,54,The MongolZ,CT,CT,True,196117,4970
312,201182,flameZ,-483.3963,-1550.2561,-37.96875,23,de_mirage,22,54,Team Vitality,CT,T,False,196117,5065
89,201379,Mzinho,104.88779,-2203.9277,-37.96875,23,de_mirage,22,54,The MongolZ,CT,CT,True,196117,5262
354,201436,flameZ,-700.37177,-1614.4758,-169.96875,23,de_mirage,22,54,Team Vitality,CT,T,False,196117,5319
368,202399,ZywOo,-432.16205,-2074.4626,-177.96875,23,de_mirage,22,54,Team Vitality,CT,T,False,196117,6282
307,207237,ropz,34.66638,-479.41052,-184.10596,24,de_mirage,22,54,Team Vitality,T,T,True,205537,1700
214,207343,flameZ,-1200.6356,-623.86914,-165.96875,24,de_mirage,22,54,Team Vitality,T,T,True,205537,1806
143,207509,ZywOo,445.58282,-649.44653,-162.05588,24,de_mirage,22,54,Team Vitality,T,T,True,205537,1972
211,207803,bLitz,-637.66705,-760.2753,-259.96875,24,de_mirage,22,54,The MongolZ,T,CT,False,205537,2266
318,208439,Techno4K,-1081.2693,608.18463,-77.05406,24,de_mirage,22,54,The MongolZ,T,CT,False,205537,2902
316,209233,apEX,-600.572,-1244.4108,-165.96875,24,de_mirage,22,54,Team Vitality,T,T,True,205537,3696
284,209315,flameZ,-1139.037,-639.3765,-165.96875,24,de_mirage,22,54,Team Vitality,T,T,True,205537,3778
102,209604,Mzinho,320.06485,-1451.824,-173.96875,24,de_mirage,22,54,The MongolZ,T,CT,False,205537,4067
369,214522,Techno4K,-430.39056,-1985.8021,-177.96875,24,de_mirage,22,54,The MongolZ,T,CT,False,205537,8985
