entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
408,76003,ropz,-2044.7645,1573.4186,34.962227,10,de_dust2,27,65,Team Vitality,T,CT,False,74021,1982
82,76335,flameZ,758.93274,541.5172,2.229986,10,de_dust2,27,65,Team Vitality,T,CT,False,74021,2314
232,76929,kyxsan,-458.45325,1602.5223,50.169323,10,de_dust2,27,65,Team Falcons,T,T,True,74021,2908
425,78301,mezii,-386.05853,1627.9869,-125.417534,10,de_dust2,27,65,Team Vitality,T,CT,False,74021,4280
89,78633,ZywOo,532.56726,612.6887,3.3905015,10,de_dust2,27,65,Team Vitality,T,CT,False,74021,4612
288,79053,TeSeS,-404.33307,1632.0636,-124.70129,10,de_dust2,27,65,Team Falcons,T,T,True,74021,5032
384,79872,NiKo,581.63416,2205.417,-108.95396,10,de_dust2,27,65,Team Falcons,T,T,True,74021,5851
428,86172,kyxsan,-449.2236,1644.4489,-124.02685,11,de_dust2,27,65,Team Falcons,T,T,True,83704,2468
71,89052,NiKo,-427.78967,1631.9152,-124.20543,11,de_dust2,27,65,Team Falcons,T,T,True,83704,5348
296,89660,mezii,339.3509,1939.5664,98.07711,11,de_dust2,27,65,Team Vitality,T,CT,False,83704,5956
137,91424,m0NESY,449.29556,1615.0476,4.126861,11,de_dust2,27,65,Team Falcons,T,T,True,83704,7720
384,92216,TeSeS,105.1987,1505.5465,2.5459902,11,de_dust2,27,65,Team Falcons,T,T,True,83704,8512
80,93882,Magisk,584.9942,2183.3691,-110.42833,11,de_dust2,27,65,Team Falcons,T,T,True,83704,10178
380,98626,ZywOo,-426.17093,2136.7744,-126.19454,12,de_dust2,27,65,Team Vitality,T,CT,False,95029,3597
277,99198,ZywOo,545.29,691.3734,3.283259,12,de_dust2,27,65,Team Vitality,T,CT,False,95029,4169
189,100354,Magisk,-462.4917,1596.1442,50.056484,12,de_dust2,27,65,Team Falcons,T,T,True,95029,5325
424,100639,ropz,-1951.5411,1555.8539,35.09966,12,de_dust2,27,65,Team Vitality,T,CT,False,95029,5610
115,102101,TeSeS,-1968.3287,1848.3081,2.475102,12,de_dust2,27,65,Team Falcons,T,T,True,95029,7072
104,102140,flameZ,535.6301,644.059,3.3580573,12,de_dust2,27,65,Team Vitality,T,CT,False,95029,7111
503,102199,NiKo,-594.5576,2170.1982,-119.34108,12,de_dust2,27,65,Team Falcons,T,T,True,95029,7170
432,102243,m0NESY,-154.37856,2215.4436,-53.939972,12,de_dust2,27,65,Team Falcons,T,T,True,95029,7214
91,102333,mezii,-2008.2842,1606.3037,33.269756,12,de_dust2,27,65,Team Vitality,T,CT,False,95029,7304
119,103198,m0NESY,-1639.1864,1036.7714,418.03125,12,de_dust2,27,65,Team Falcons,T,T,True,95029,8169
438,120290,ropz,-318.40384,1462.417,-25.777147,13,de_dust2,27,65,Team Vitality,CT,T,False,104715,15575
365,122384,mezii,-179.71936,2195.755,-123.563614,13,de_dust2,27,65,Team Vitality,CT,T,False,104715,17669
439,122622,Magisk,-1307.5582,2281.049,4.9321365,13,de_dust2,27,65,Team Falcons,CT,CT,True,104715,17907
66,126899,ZywOo,1293.443,1088.283,-3.468749,14,de_dust2,27,65,Team Vitality,T,T,True,125054,1845
438,127010,m0NESY,708.0084,726.40564,78.03125,14,de_dust2,27,65,Team Falcons,T,CT,False,125054,1956
230,128707,mezii,-464.16953,1596.9481,49.898758,14,de_dust2,27,65,Team Vitality,T,T,True,125054,3653
503,128727,kyxsan,-2031.5106,1614.5372,34.082127,14,de_dust2,27,65,Team Falcons,T,CT,False,125054,3673
303,129650,ZywOo,-1248.0198,2310.0305,9.579031,14,de_dust2,27,65,Team Vitality,T,T,True,125054,4596
341,135285,ZywOo,-317.61703,1472.241,-25.769545,15,de_dust2,27,65,Team Vitality,T,T,True,133396,1889
345,136920,kyxsan,546.2199,622.4366,3.3126788,15,de_dust2,27,65,Team Falcons,T,CT,False,133396,3524
77,136946,flameZ,-417.73154,1649.1533,-124.168236,15,de_dust2,27,65,Team Vitality,T,T,True,133396,3550
341,141021,NiKo,-357.50757,1531.2037,-124.319046,16,de_dust2,27,65,Team Falcons,CT,CT,True,139466,1555
291,141099,ropz,-451.4082,1635.9762,-124.239044,16,de_dust2,27,65,Team Vitality,CT,T,False,139466,1633
447,141474,TeSeS,540.6464,665.745,3.321127,16,de_dust2,27,65,Team Falcons,CT,CT,True,139466,2008
94,142044,Magisk,-1976.424,1363.1572,28.928217,16,de_dust2,27,65,Team Falcons,CT,CT,True,139466,2578
100,145210,NiKo,396.51447,1988.2069,97.77878,16,de_dust2,27,65,Team Falcons,CT,CT,True,139466,5744
277,145504,ZywOo,520.5474,2085.2852,126.51165,16,de_dust2,27,65,Team Vitality,CT,T,False,139466,6038
107,145526,flameZ,597.2203,2367.191,66.77257,16,de_dust2,27,65,Team Vitality,CT,T,False,139466,6060
187,146829,Magisk,979.5016,2212.532,1.6081963,16,de_dust2,27,65,Team Falcons,CT,CT,True,139466,7363
89,146869,mezii,481.19247,2233.5134,-127.601845,16,de_dust2,27,65,Team Vitality,CT,T,False,139466,7403
144,153319,m0NESY,-387.5332,2264.8704,-117.0401,17,de_dust2,27,65,Team Falcons,T,CT,False,149477,3842
207,153686,flameZ,703.06323,524.98865,2.5345871,17,de_dust2,27,65,Team Vitality,T,T,True,149477,4209
232,153814,apEX,1286.9374,1129.527,-0.45635286,17,de_dust2,27,65,Team Vitality,T,T,True,149477,4337
289,153870,ropz,-447.45505,1643.7437,-123.979065,17,de_dust2,27,65,Team Vitality,T,T,True,149477,4393
154,153958,kyxsan,-2006.8414,1704.6212,33.669228,17,de_dust2,27,65,Team Falcons,T,CT,False,149477,4481
367,154960,ZywOo,1106.9375,2134.801,2.955777,17,de_dust2,27,65,Team Vitality,T,T,True,149477,5483
233,156711,flameZ,1126.6572,2114.6755,2.8802402,17,de_dust2,27,65,Team Vitality,T,T,True,149477,7234
276,161583,TeSeS,-398.18576,2212.6904,-122.199066,18,de_dust2,27,65,Team Falcons,T,CT,False,160034,1549
410,169088,NiKo,524.71594,649.8735,3.413283,19,de_dust2,27,65,Team Falcons,T,CT,False,164965,4123
144,171491,TeSeS,556.07996,710.40216,3.214567,19,de_dust2,27,65,Team Falcons,T,CT,False,164965,6526
342,171569,flameZ,-571.47986,2115.1528,-117.85512,19,de_dust2,27,65,Team Vitality,T,T,True,164965,6604
436,171646,Magisk,-499.5782,1643.8049,-123.42348,19,de_dust2,27,65,Team Falcons,T,CT,False,164965,6681
235,171739,ZywOo,-152.55402,2210.2253,-53.939972,19,de_dust2,27,65,Team Vitality,T,T,True,164965,6774
446,172428,m0NESY,-1979.0386,1554.9563,33.098267,19,de_dust2,27,65,Team Falcons,T,CT,False,164965,7463
444,172462,NiKo,395.9709,1986.033,97.765144,19,de_dust2,27,65,Team Falcons,T,CT,False,164965,7497
364,172684,ropz,-1939.8995,1889.163,2.336906,19,de_dust2,27,65,Team Vitality,T,T,True,164965,7719
508,176958,kyxsan,-436.11746,1473.2201,-124.594574,20,de_dust2,27,65,Team Falcons,CT,CT,True,175316,1642
235,177280,TeSeS,527.48584,667.2517,3.3901672,20,de_dust2,27,65,Team Falcons,CT,CT,True,175316,1964
102,177587,ropz,-1975.5212,1855.8499,2.6548536,20,de_dust2,27,65,Team Vitality,CT,T,False,175316,2271
375,177675,ZywOo,-316.23837,1476.1509,-26.75949,20,de_dust2,27,65,Team Vitality,CT,T,False,175316,2359
367,179183,Magisk,-2009.4226,1584.3942,33.35088,20,de_dust2,27,65,Team Falcons,CT,CT,True,175316,3867
225,179583,NiKo,122.335884,1433.542,1.5995045,20,de_dust2,27,65,Team Falcons,CT,CT,True,175316,4267
88,180001,kyxsan,-495.72745,1657.8652,-122.789536,20,de_dust2,27,65,Team Falcons,CT,CT,True,175316,4685
505,180449,mezii,-111.13685,2147.423,-125.1907,20,de_dust2,27,65,Team Vitality,CT,T,False,175316,5133
363,180909,flameZ,13.77338,2194.2124,-127.856514,20,de_dust2,27,65,Team Vitality,CT,T,False,175316,5593
