entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
709,41530,Techno4K,202.52649,-1192.2588,-413.96875,6,de_nuke,26,64,The MongolZ,CT,CT,True,37602,3928
1023,46433,xertioN,320.82513,-2127.1758,-413.96875,7,de_nuke,26,64,MOUZ,CT,T,False,44675,1758
515,46730,torzsi,1132.88,-2214.0688,-413.96875,7,de_nuke,26,64,MOUZ,CT,T,False,44675,2055
999,46761,Brollan,936.4127,-2138.9792,-413.96875,7,de_nuke,26,64,MOUZ,CT,T,False,44675,2086
519,46954,Mzinho,133.33466,-240.27386,-413.96875,7,de_nuke,26,64,The MongolZ,CT,CT,True,44675,2279
306,47052,Senzu,141.07408,-1337.4349,-413.96875,7,de_nuke,26,64,The MongolZ,CT,CT,True,44675,2377
813,52227,xertioN,297.29062,-2130.2659,-413.96875,8,de_nuke,26,64,MOUZ,T,T,True,48408,3819
239,52288,bLitz,584.7137,-1991.8239,-413.96875,8,de_nuke,26,64,The MongolZ,T,CT,False,48408,3880
746,52486,Mzinho,118.025894,-350.9799,-413.96875,8,de_nuke,26,64,The MongolZ,T,CT,False,48408,4078
202,52518,torzsi,1133.121,-2223.3481,-413.96875,8,de_nuke,26,64,MOUZ,T,T,True,48408,4110
230,52566,Brollan,917.6245,-2147.4727,-413.96875,8,de_nuke,26,64,MOUZ,T,T,True,48408,4158
165,52746,Senzu,142.46907,-1337.8373,-413.96875,8,de_nuke,26,64,The MongolZ,T,CT,False,48408,4338
615,53577,Jimpphat,634.136,-1522.8113,-413.76727,8,de_nuke,26,64,MOUZ,T,T,True,48408,5169
779,53958,Techno4K,-217.57877,-1265.8458,-413.96875,8,de_nuke,26,64,The MongolZ,T,CT,False,48408,5550
106,59516,xertioN,286.07217,-2131.7656,-413.96875,9,de_nuke,26,64,MOUZ,T,T,True,55798,3718
704,59708,Jimpphat,413.5811,-1314.3071,-413.97235,9,de_nuke,26,64,MOUZ,T,T,True,55798,3910
968,59757,Mzinho,108.0309,-257.36893,-413.3103,9,de_nuke,26,64,The MongolZ,T,CT,False,55798,3959
1012,59758,bLitz,500.50394,-1897.9568,-413.96875,9,de_nuke,26,64,The MongolZ,T,CT,False,55798,3960
530,59854,Spinx,846.6501,-1692.3606,-237.96875,9,de_nuke,26,64,MOUZ,T,T,True,55798,4056
1011,60122,Spinx,1010.59674,-1889.5167,-413.9682,9,de_nuke,26,64,MOUZ,T,T,True,55798,4324
983,60173,Spinx,1166.3662,-2014.793,-413.96875,9,de_nuke,26,64,MOUZ,T,T,True,55798,4375
886,60726,Senzu,91.71781,-1369.7788,-413.96875,9,de_nuke,26,64,The MongolZ,T,CT,False,55798,4928
1019,61105,Techno4K,393.57684,-1053.5602,-389.96875,9,de_nuke,26,64,The MongolZ,T,CT,False,55798,5307
819,66097,xertioN,285.61786,-2133.1423,-413.96875,10,de_nuke,26,64,MOUZ,T,T,True,64332,1765
947,66307,Jimpphat,416.25192,-1319.6733,-413.96875,10,de_nuke,26,64,MOUZ,T,T,True,64332,1975
820,66336,Brollan,848.8638,-1700.7642,-237.96875,10,de_nuke,26,64,MOUZ,T,T,True,64332,2004
164,66576,Brollan,1010.8204,-1881.6128,-413.96875,10,de_nuke,26,64,MOUZ,T,T,True,64332,2244
912,66625,Brollan,1165.4491,-2014.7283,-413.96875,10,de_nuke,26,64,MOUZ,T,T,True,64332,2293
885,70655,bLitz,574.28204,-1976.8333,-413.96875,11,de_nuke,26,64,The MongolZ,CT,CT,True,68845,1810
567,71010,Brollan,987.0888,-1818.9543,-413.96875,11,de_nuke,26,64,MOUZ,CT,T,False,68845,2165
322,71014,Techno4K,156.48814,-1329.3043,-413.96875,11,de_nuke,26,64,The MongolZ,CT,CT,True,68845,2169
786,71158,Brollan,1144.4597,-2043.8676,-413.96875,11,de_nuke,26,64,MOUZ,CT,T,False,68845,2313
467,71805,xertioN,1124.8667,-2166.4573,-413.96875,11,de_nuke,26,64,MOUZ,CT,T,False,68845,2960
118,71875,Brollan,866.5873,-2103.5596,-413.96875,11,de_nuke,26,64,MOUZ,CT,T,False,68845,3030
380,72574,Techno4K,85.35658,-1361.606,-413.96875,11,de_nuke,26,64,The MongolZ,CT,CT,True,68845,3729
804,74714,Mzinho,810.3275,-860.1504,-769.96875,11,de_nuke,26,64,The MongolZ,CT,CT,True,68845,5869
463,75107,910-,43.83618,-1221.0087,-413.96875,11,de_nuke,26,64,The MongolZ,CT,CT,True,68845,6262
338,77819,xertioN,302.80408,-2147.1052,-413.59882,12,de_nuke,26,64,MOUZ,CT,T,False,76068,1751
359,77862,bLitz,583.1833,-1968.217,-413.96875,12,de_nuke,26,64,The MongolZ,CT,CT,True,76068,1794
124,78033,Jimpphat,420.57108,-1314.0729,-413.96875,12,de_nuke,26,64,MOUZ,CT,T,False,76068,1965
229,78094,torzsi,1132.2764,-2223.5103,-413.96875,12,de_nuke,26,64,MOUZ,CT,T,False,76068,2026
675,78104,Mzinho,112.334404,-307.97052,-413.96875,12,de_nuke,26,64,The MongolZ,CT,CT,True,76068,2036
334,78115,Brollan,925.58057,-2141.6338,-413.96875,12,de_nuke,26,64,MOUZ,CT,T,False,76068,2047
222,78724,Senzu,-42.091988,-1340.0221,-413.96875,12,de_nuke,26,64,The MongolZ,CT,CT,True,76068,2656
847,95717,Brollan,282.52744,-1257.503,-413.96875,13,de_nuke,26,64,MOUZ,CT,CT,True,80039,15678
884,96017,Techno4K,848.5555,-1697.2299,-237.96875,13,de_nuke,26,64,The MongolZ,CT,T,False,80039,15978
898,102218,Jimpphat,114.198906,-252.35997,-413.53714,14,de_nuke,26,64,MOUZ,T,CT,False,100274,1944
308,102642,Techno4K,437.91214,-1289.7576,-413.96875,14,de_nuke,26,64,The MongolZ,T,T,True,100274,2368
561,103060,Mzinho,898.2487,-2130.3079,-413.96875,14,de_nuke,26,64,The MongolZ,T,T,True,100274,2786
167,103173,Brollan,287.28253,-1309.7251,-413.96875,14,de_nuke,26,64,MOUZ,T,CT,False,100274,2899
344,106233,Techno4K,1007.23676,-957.83795,-765.96875,14,de_nuke,26,64,The MongolZ,T,T,True,100274,5959
952,110285,bLitz,377.41287,-2126.96,-413.96875,15,de_nuke,26,64,The MongolZ,CT,T,False,108439,1846
751,110424,Spinx,279.34436,-1293.1968,-413.96875,15,de_nuke,26,64,MOUZ,CT,CT,True,108439,1985
713,110514,Mzinho,907.29785,-2179.0718,-413.96875,15,de_nuke,26,64,The MongolZ,CT,T,False,108439,2075
774,110575,910-,1142.9075,-2164.814,-413.96875,15,de_nuke,26,64,The MongolZ,CT,T,False,108439,2136
817,111767,Techno4K,396.72617,-1293.004,-413.96875,15,de_nuke,26,64,The MongolZ,CT,T,False,108439,3328
979,111818,Brollan,201.03654,-1291.3799,-413.96875,15,de_nuke,26,64,MOUZ,CT,CT,True,108439,3379
682,112995,Senzu,824.25757,-1636.949,-413.96875,15,de_nuke,26,64,The MongolZ,CT,T,False,108439,4556
933,115017,xertioN,747.71387,-1626.4148,-413.96875,15,de_nuke,26,64,MOUZ,CT,CT,True,108439,6578
916,118653,Jimpphat,112.525856,-287.1317,-413.96875,16,de_nuke,26,64,MOUZ,CT,CT,True,116644,2009
957,119252,xertioN,1007.70154,-1822.8453,-413.96875,16,de_nuke,26,64,MOUZ,CT,CT,True,116644,2608
1003,119294,bLitz,753.2901,-1621.7473,-413.96875,16,de_nuke,26,64,The MongolZ,CT,T,False,116644,2650
214,120628,Brollan,286.87433,-1309.6221,-413.96875,16,de_nuke,26,64,MOUZ,CT,CT,True,116644,3984
1002,120676,Mzinho,896.0745,-2214.2378,-413.96875,16,de_nuke,26,64,The MongolZ,CT,T,False,116644,4032
330,120763,910-,897.85394,-2122.2441,-413.96875,16,de_nuke,26,64,The MongolZ,CT,T,False,116644,4119
239,125346,Jimpphat,512.9389,812.3194,-477.96875,17,de_nuke,26,64,MOUZ,CT,CT,True,122425,2921
563,130015,Jimpphat,112.61353,-256.6836,-413.3103,18,de_nuke,26,64,MOUZ,CT,CT,True,126079,3936
548,130262,xertioN,605.8014,-2003.2184,-413.96875,18,de_nuke,26,64,MOUZ,CT,CT,True,126079,4183
347,130309,910-,943.79083,-1861.1809,-413.96875,18,de_nuke,26,64,The MongolZ,CT,T,False,126079,4230
554,130315,910-,1118.3171,-2084.7266,-413.96875,18,de_nuke,26,64,The MongolZ,CT,T,False,126079,4236
339,130395,Spinx,122.43873,-1232.8119,-413.96875,18,de_nuke,26,64,MOUZ,CT,CT,True,126079,4316
743,131418,Mzinho,899.1049,-2129.728,-413.96875,18,de_nuke,26,64,The MongolZ,CT,T,False,126079,5339
73,131462,910-,1148.6667,-2227.509,-413.96875,18,de_nuke,26,64,The MongolZ,CT,T,False,126079,5383
112,133305,Brollan,444.21933,-1429.2147,-604.5605,18,de_nuke,26,64,MOUZ,CT,CT,True,126079,7226
672,136485,bLitz,349.80618,-2124.7632,-413.96875,19,de_nuke,26,64,The MongolZ,T,T,True,134630,1855
935,136830,Spinx,316.94992,-1276.9359,-413.21353,19,de_nuke,26,64,MOUZ,T,CT,False,134630,2200
674,137145,xertioN,1393.2476,-2387.1748,-477.96875,19,de_nuke,26,64,MOUZ,T,CT,False,134630,2515
665,138030,Brollan,191.44499,-1274.213,-413.96875,19,de_nuke,26,64,MOUZ,T,CT,False,134630,3400
1007,139309,Brollan,165.56549,-1207.4113,-413.96875,19,de_nuke,26,64,MOUZ,T,CT,False,134630,4679
311,139586,bLitz,1153.5525,-2223.969,-413.96875,19,de_nuke,26,64,The MongolZ,T,T,True,134630,4956
686,139630,Mzinho,912.2648,-2182.8772,-413.96875,19,de_nuke,26,64,The MongolZ,T,T,True,134630,5000
519,139908,Senzu,735.08295,-1258.1455,-413.96875,19,de_nuke,26,64,The MongolZ,T,T,True,134630,5278
758,141234,torzsi,439.71182,-987.8332,-389.96875,19,de_nuke,26,64,MOUZ,T,CT,False,134630,6604
763,143850,bLitz,342.9201,-2158.054,-413.96875,20,de_nuke,26,64,The MongolZ,CT,T,False,142025,1825
543,143879,xertioN,577.1081,-1970.0197,-413.96875,20,de_nuke,26,64,MOUZ,CT,CT,True,142025,1854
548,144000,torzsi,109.18981,-248.7906,-413.844,20,de_nuke,26,64,MOUZ,CT,CT,True,142025,1975
473,144124,Mzinho,909.5915,-2183.2964,-413.97128,20,de_nuke,26,64,The MongolZ,CT,T,False,142025,2099
121,144260,Mzinho,1116.1603,-2155.3762,-413.96875,20,de_nuke,26,64,The MongolZ,CT,T,False,142025,2235
73,144714,Spinx,195.78943,-1316.5231,-413.96875,20,de_nuke,26,64,MOUZ,CT,CT,True,142025,2689
557,145856,Spinx,154.20277,-1299.2391,-413.96875,20,de_nuke,26,64,MOUZ,CT,CT,True,142025,3831
227,146323,Senzu,710.8151,-1624.7314,-413.96875,20,de_nuke,26,64,The MongolZ,CT,T,False,142025,4298
688,154032,bLitz,309.79767,-2136.4587,-413.96875,21,de_nuke,26,64,The MongolZ,CT,T,False,149811,4221
696,154471,Jimpphat,103.09007,-142.36304,-413.96875,21,de_nuke,26,64,MOUZ,CT,CT,True,149811,4660
306,155306,bLitz,1170.3302,-2190.8447,-405.96875,21,de_nuke,26,64,The MongolZ,CT,T,False,149811,5495
908,155464,910-,920.9529,-2181.2068,-413.96875,21,de_nuke,26,64,The MongolZ,CT,T,False,149811,5653
700,155482,Spinx,301.30368,-1264.2052,-413.96875,21,de_nuke,26,64,MOUZ,CT,CT,True,149811,5671
301,158745,Techno4K,521.43964,-1305.2726,-413.96875,22,de_nuke,26,64,The MongolZ,CT,T,False,156669,2076
220,158835,910-,1118.7699,-2084.104,-413.96875,22,de_nuke,26,64,The MongolZ,CT,T,False,156669,2166
675,158850,Jimpphat,99.76412,-125.35907,-413.96875,22,de_nuke,26,64,MOUZ,CT,CT,True,156669,2181
545,159084,910-,943.5626,-1866.392,-413.96875,22,de_nuke,26,64,The MongolZ,CT,T,False,156669,2415
213,159221,Spinx,181.9928,-1298.2319,-412.5525,22,de_nuke,26,64,MOUZ,CT,CT,True,156669,2552
560,160399,xertioN,1534.9656,-2075.8733,-637.96875,22,de_nuke,26,64,MOUZ,CT,CT,True,156669,3730
909,160650,Spinx,161.53145,-1349.9978,-413.96875,22,de_nuke,26,64,MOUZ,CT,CT,True,156669,3981
738,160818,910-,920.4245,-2183.0269,-413.96875,22,de_nuke,26,64,The MongolZ,CT,T,False,156669,4149
1005,160913,910-,1114.0702,-2190.906,-413.96875,22,de_nuke,26,64,The MongolZ,CT,T,False,156669,4244
184,167660,xertioN,579.41895,-1962.9226,-413.96875,23,de_nuke,26,64,MOUZ,T,CT,False,163335,4325
619,168022,Spinx,205.06027,-1288.5985,-412.44772,23,de_nuke,26,64,MOUZ,T,CT,False,163335,4687
712,168122,910-,977.5538,-1788.4016,-413.9717,23,de_nuke,26,64,The MongolZ,T,T,True,163335,4787
731,168734,bLitz,1402.5358,-1900.0334,-413.96875,23,de_nuke,26,64,The MongolZ,T,T,True,163335,5399
525,168890,910-,1145.2759,-1765.3782,-413.96875,23,de_nuke,26,64,The MongolZ,T,T,True,163335,5555
559,177329,bLitz,325.75723,-2150.293,-413.96582,24,de_nuke,26,64,The MongolZ,CT,T,False,175527,1802
656,177354,xertioN,570.38306,-1957.2081,-413.96677,24,de_nuke,26,64,MOUZ,CT,CT,True,175527,1827
105,177581,910-,925.61847,-2183.874,-413.96875,24,de_nuke,26,64,The MongolZ,CT,T,False,175527,2054
685,177681,910-,1118.3433,-2186.7148,-413.96875,24,de_nuke,26,64,The MongolZ,CT,T,False,175527,2154
757,177872,Spinx,156.00587,-1332.8717,-413.96875,24,de_nuke,26,64,MOUZ,CT,CT,True,175527,2345
197,178558,Jimpphat,512.11115,136.02272,-628.56836,24,de_nuke,26,64,MOUZ,CT,CT,True,175527,3031
