entityid,tick,user_name,x,y,z,round_number,map_name,matchid,mapid,player_team,winner,team_name,is_win,start_tick,round_tick
127,23437,mezii,-1425.8656,713.998,-61.96875,4,de_mirage,28,69,Team Vitality,CT,CT,True,18851,4586
382,24912,xertioN,-143.1454,-1987.0938,-165.96875,4,de_mirage,28,69,MOUZ,CT,T,False,18851,6061
193,29539,torzsi,35.727905,-486.4788,-184.02959,5,de_mirage,28,69,MOUZ,CT,T,False,27811,1728
122,29603,Jimpphat,-1201.7206,-637.39233,-165.96875,5,de_mirage,28,69,MOUZ,CT,T,False,27811,1792
312,29777,flameZ,-642.0297,-656.91486,-270.32953,5,de_mirage,28,69,Team Vitality,CT,CT,True,27811,1966
510,29911,apEX,122.17915,-2347.915,-37.96875,5,de_mirage,28,69,Team Vitality,CT,CT,True,27811,2100
264,31031,ZywOo,-603.72125,-747.7094,-265.1803,5,de_mirage,28,69,Team Vitality,CT,CT,True,27811,3220
166,31098,mezii,-1404.1924,763.2165,-77.96875,5,de_mirage,28,69,Team Vitality,CT,CT,True,27811,3287
206,39172,mezii,-1508.2786,745.52124,-45.96875,6,de_mirage,28,69,Team Vitality,CT,CT,True,34016,5156
313,43859,Jimpphat,35.71702,-487.61758,-184.06018,7,de_mirage,28,69,MOUZ,CT,T,False,40199,3660
125,43935,torzsi,-1169.2792,-662.22455,-165.96875,7,de_mirage,28,69,MOUZ,CT,T,False,40199,3736
214,44369,apEX,-606.5889,-751.37915,-264.83914,7,de_mirage,28,69,Team Vitality,CT,CT,True,40199,4170
286,44982,Brollan,-666.56104,-899.4516,-245.96875,7,de_mirage,28,69,MOUZ,CT,T,False,40199,4783
117,45165,ropz,-787.6895,128.99649,-172.59535,7,de_mirage,28,69,Team Vitality,CT,CT,True,40199,4966
90,46332,flameZ,-687.2502,-760.0527,-259.96875,7,de_mirage,28,69,Team Vitality,CT,CT,True,40199,6133
349,46342,torzsi,-985.39087,-570.5166,-285.96875,7,de_mirage,28,69,MOUZ,CT,T,False,40199,6143
88,46662,mezii,-1525.4045,762.9627,-45.96875,7,de_mirage,28,69,Team Vitality,CT,CT,True,40199,6463
364,47612,xertioN,-632.10266,-1613.8394,-169.96875,7,de_mirage,28,69,MOUZ,CT,T,False,40199,7413
305,48842,ZywOo,361.62958,-1571.3282,-197.64403,7,de_mirage,28,69,Team Vitality,CT,CT,True,40199,8643
150,55011,Jimpphat,72.775024,-488.9778,-176.984,8,de_mirage,28,69,MOUZ,CT,T,False,51138,3873
102,55114,xertioN,-1260.5131,-590.5691,-165.96875,8,de_mirage,28,69,MOUZ,CT,T,False,51138,3976
353,55147,flameZ,258.99332,-1505.5714,-173.96828,8,de_mirage,28,69,Team Vitality,CT,CT,True,51138,4009
357,55604,apEX,-605.81116,-753.0805,-264.72995,8,de_mirage,28,69,Team Vitality,CT,CT,True,51138,4466
375,57290,Brollan,-636.99274,-1370.669,-165.96875,8,de_mirage,28,69,MOUZ,CT,T,False,51138,6152
351,57377,xertioN,-1135.5869,-614.8494,-165.96875,8,de_mirage,28,69,MOUZ,CT,T,False,51138,6239
272,59864,mezii,-739.54596,108.926735,-170.31584,8,de_mirage,28,69,Team Vitality,CT,CT,True,51138,8726
344,63761,xertioN,-1205.0391,-640.1601,-165.96875,9,de_mirage,28,69,MOUZ,CT,T,False,61951,1810
100,63764,torzsi,35.18899,-483.63208,-184.08661,9,de_mirage,28,69,MOUZ,CT,T,False,61951,1813
192,63938,flameZ,-656.1366,-742.4377,-264.77014,9,de_mirage,28,69,Team Vitality,CT,CT,True,61951,1987
180,63975,torzsi,-629.29504,-882.70166,-253.96875,9,de_mirage,28,69,MOUZ,CT,T,False,61951,2024
146,64016,apEX,118.65742,-2379.0444,-37.96875,9,de_mirage,28,69,Team Vitality,CT,CT,True,61951,2065
141,64650,Brollan,-628.072,-1620.0106,-169.96875,9,de_mirage,28,69,MOUZ,CT,T,False,61951,2699
370,67692,Spinx,81.51224,-478.42017,-176.3045,10,de_mirage,28,69,MOUZ,T,T,True,65983,1709
73,67775,Jimpphat,-1203.8845,-636.8648,-165.96875,10,de_mirage,28,69,MOUZ,T,T,True,65983,1792
99,67945,flameZ,83.63317,-2388.9717,-37.96875,10,de_mirage,28,69,Team Vitality,T,CT,False,65983,1962
145,69072,torzsi,-948.1895,-597.2006,-276.21127,10,de_mirage,28,69,MOUZ,T,T,True,65983,3089
286,69148,xertioN,-596.3799,-1002.4004,-213.96875,10,de_mirage,28,69,MOUZ,T,T,True,65983,3165
123,69156,ropz,30.217442,-2301.0684,-37.96875,10,de_mirage,28,69,Team Vitality,T,CT,False,65983,3173
303,71715,Brollan,-1878.0564,-249.05247,-165.86362,10,de_mirage,28,69,MOUZ,T,T,True,65983,5732
371,80675,Spinx,77.65726,-485.57202,-176.25151,11,de_mirage,28,69,MOUZ,CT,T,False,76428,4247
78,80789,Jimpphat,-1196.3949,-645.1698,-165.96875,11,de_mirage,28,69,MOUZ,CT,T,False,76428,4361
306,81072,flameZ,23.192133,-2317.8916,-37.96875,11,de_mirage,28,69,Team Vitality,CT,CT,True,76428,4644
268,81148,apEX,-612.9507,-738.9639,-265.2034,11,de_mirage,28,69,Team Vitality,CT,CT,True,76428,4720
191,82657,ZywOo,286.32587,-1519.8347,-173.96875,11,de_mirage,28,69,Team Vitality,CT,CT,True,76428,6229
510,89573,Jimpphat,35.309338,-483.4959,-184.05489,12,de_mirage,28,69,MOUZ,CT,T,False,87865,1708
502,89673,Spinx,-1197.5723,-630.3727,-165.96875,12,de_mirage,28,69,MOUZ,CT,T,False,87865,1808
198,89883,flameZ,334.92313,-1473.2373,-173.96875,12,de_mirage,28,69,Team Vitality,CT,CT,True,87865,2018
284,89908,apEX,-605.69415,-752.96466,-264.74133,12,de_mirage,28,69,Team Vitality,CT,CT,True,87865,2043
295,90325,xertioN,-682.1637,-897.2777,-245.96875,12,de_mirage,28,69,MOUZ,CT,T,False,87865,2460
373,90601,ropz,-539.18176,-435.2513,-165.9756,12,de_mirage,28,69,Team Vitality,CT,CT,True,87865,2736
201,91264,torzsi,-1869.1425,-318.19226,-165.96875,12,de_mirage,28,69,MOUZ,CT,T,False,87865,3399
202,91438,mezii,-1864.8306,711.21533,-45.96875,12,de_mirage,28,69,Team Vitality,CT,CT,True,87865,3573
74,109670,Brollan,-666.3745,-751.3097,-264.29013,13,de_mirage,28,69,MOUZ,CT,CT,True,92551,17119
285,113156,mezii,-1174.0106,-633.8259,-165.96875,14,de_mirage,28,69,Team Vitality,CT,T,False,111181,1975
129,113210,Brollan,314.42203,-1514.5886,-173.21185,14,de_mirage,28,69,MOUZ,CT,CT,True,111181,2029
361,114285,xertioN,-659.7542,-715.5674,-266.5028,14,de_mirage,28,69,MOUZ,CT,CT,True,111181,3104
77,114636,ZywOo,-441.24747,-1569.2225,-37.96875,14,de_mirage,28,69,Team Vitality,CT,T,False,111181,3455
102,114652,xertioN,60.02505,-2272.4187,-37.96875,14,de_mirage,28,69,MOUZ,CT,CT,True,111181,3471
508,114777,apEX,-662.4754,-1621.1344,-169.96875,14,de_mirage,28,69,Team Vitality,CT,T,False,111181,3596
196,118732,Brollan,17.089495,-2293.4185,-37.96875,15,de_mirage,28,69,MOUZ,CT,CT,True,116518,2214
91,119321,Jimpphat,-1462.709,727.7236,-45.972122,15,de_mirage,28,69,MOUZ,CT,CT,True,116518,2803
131,121558,mezii,57.23841,-461.4584,-179.76556,16,de_mirage,28,69,Team Vitality,CT,T,False,119851,1707
358,121650,ZywOo,-1207.9116,-645.78046,-165.96875,16,de_mirage,28,69,Team Vitality,CT,T,False,119851,1799
300,121735,xertioN,-1026.4972,-270.4915,-365.96875,16,de_mirage,28,69,MOUZ,CT,CT,True,119851,1884
187,121820,Brollan,16.663605,-2312.4036,-37.96875,16,de_mirage,28,69,MOUZ,CT,CT,True,119851,1969
183,122159,Jimpphat,-1013.1235,626.90393,-49.393158,16,de_mirage,28,69,MOUZ,CT,CT,True,119851,2308
341,126978,mezii,-649.26764,-1201.6809,-165.96875,16,de_mirage,28,69,Team Vitality,CT,T,False,119851,7127
160,129729,flameZ,-1198.9567,-639.68274,-165.96875,17,de_mirage,28,69,Team Vitality,CT,T,False,127926,1803
149,129916,Brollan,-679.0725,-861.8823,-261.96875,17,de_mirage,28,69,MOUZ,CT,CT,True,127926,1990
336,130385,Jimpphat,-1100.9773,663.0121,-77.04202,17,de_mirage,28,69,MOUZ,CT,CT,True,127926,2459
191,130630,flameZ,-478.82175,-1547.3243,-37.96875,17,de_mirage,28,69,Team Vitality,CT,T,False,127926,2704
154,130954,flameZ,-700.37604,-1614.5007,-169.96875,17,de_mirage,28,69,Team Vitality,CT,T,False,127926,3028
265,132628,Spinx,-690.3411,-1207.758,-165.96875,17,de_mirage,28,69,MOUZ,CT,CT,True,127926,4702
327,138327,ropz,55.894844,-464.2424,-179.72926,18,de_mirage,28,69,Team Vitality,CT,T,False,134660,3667
74,138357,mezii,-1185.8671,-664.92505,-165.96875,18,de_mirage,28,69,Team Vitality,CT,T,False,134660,3697
118,138668,Brollan,60.30241,-2312.5647,-37.96875,18,de_mirage,28,69,MOUZ,CT,CT,True,134660,4008
509,138686,xertioN,-662.2963,-694.4682,-267.55338,18,de_mirage,28,69,MOUZ,CT,CT,True,134660,4026
355,139286,Jimpphat,-1287.8438,731.5102,-77.96875,18,de_mirage,28,69,MOUZ,CT,CT,True,134660,4626
193,140104,apEX,-667.69086,-897.9433,-245.96875,18,de_mirage,28,69,Team Vitality,CT,T,False,134660,5444
267,140550,flameZ,-1122.0814,-625.28973,-165.96875,18,de_mirage,28,69,Team Vitality,CT,T,False,134660,5890
91,141369,torzsi,-628.77106,-716.93414,-267.2743,18,de_mirage,28,69,MOUZ,CT,CT,True,134660,6709
180,142191,ZywOo,-629.55365,-1619.9515,-169.96875,18,de_mirage,28,69,Team Vitality,CT,T,False,134660,7531
286,142811,Spinx,-804.9389,-2320.9275,-177.96875,18,de_mirage,28,69,MOUZ,CT,CT,True,134660,8151
270,148800,apEX,5.3482895,-455.84,-182.45857,19,de_mirage,28,69,Team Vitality,T,T,True,147041,1759
211,148831,mezii,-1192.1975,-639.6599,-165.96875,19,de_mirage,28,69,Team Vitality,T,T,True,147041,1790
322,148998,ropz,-619.68677,-896.79767,-245.96875,19,de_mirage,28,69,Team Vitality,T,T,True,147041,1957
360,149173,Brollan,29.51316,-2289.74,-37.96875,19,de_mirage,28,69,MOUZ,T,CT,False,147041,2132
357,149705,Jimpphat,-1212.8673,653.85693,-77.96875,19,de_mirage,28,69,MOUZ,T,CT,False,147041,2664
129,150301,xertioN,-676.5307,-805.57007,-261.96875,19,de_mirage,28,69,MOUZ,T,CT,False,147041,3260
501,151205,ZywOo,-636.2999,-1281.535,-165.96875,19,de_mirage,28,69,Team Vitality,T,T,True,147041,4164
280,151207,apEX,-938.33026,-1474.0833,-165.96875,19,de_mirage,28,69,Team Vitality,T,T,True,147041,4166
380,153282,Spinx,-303.44003,-2162.048,-177.96875,19,de_mirage,28,69,MOUZ,T,CT,False,147041,6241
273,155936,mezii,57.237762,-461.4463,-179.76637,20,de_mirage,28,69,Team Vitality,CT,T,False,154200,1736
335,156022,flameZ,-1210.6143,-639.3672,-165.96875,20,de_mirage,28,69,Team Vitality,CT,T,False,154200,1822
304,156327,Brollan,26.990168,-2333.0496,-37.96875,20,de_mirage,28,69,MOUZ,CT,CT,True,154200,2127
154,157054,mezii,-1172.5115,-629.78534,-165.96875,20,de_mirage,28,69,Team Vitality,CT,T,False,154200,2854
194,157372,apEX,-668.34454,-898.3606,-245.96875,20,de_mirage,28,69,Team Vitality,CT,T,False,154200,3172
510,158390,ZywOo,-692.44775,-1220.1167,-165.96875,20,de_mirage,28,69,Team Vitality,CT,T,False,154200,4190
207,158565,torzsi,-753.55286,-2360.0544,-177.96875,20,de_mirage,28,69,MOUZ,CT,CT,True,154200,4365
75,165783,flameZ,-1190.6937,-635.07135,-165.96875,21,de_mirage,28,69,Team Vitality,T,T,True,161389,4394
74,166032,Brollan,53.121304,-2298.5876,-37.96875,21,de_mirage,28,69,MOUZ,T,CT,False,161389,4643
67,166882,ropz,-1908.4238,-383.8256,-165.96875,21,de_mirage,28,69,Team Vitality,T,T,True,161389,5493
267,166896,Jimpphat,-1776.4222,816.48236,-45.96875,21,de_mirage,28,69,MOUZ,T,CT,False,161389,5507
288,166985,mezii,-1078.5216,175.44151,-170.59865,21,de_mirage,28,69,Team Vitality,T,T,True,161389,5596
123,169071,torzsi,-816.54785,-2348.9912,-173.96875,21,de_mirage,28,69,MOUZ,T,CT,False,161389,7682
121,170771,Spinx,-506.1967,-1912.9944,-177.96875,21,de_mirage,28,69,MOUZ,T,CT,False,161389,9382
158,176124,mezii,45.1042,-486.9223,-181.82932,22,de_mirage,28,69,Team Vitality,T,T,True,172346,3778
372,176146,apEX,-1166.0463,-649.70776,-165.96875,22,de_mirage,28,69,Team Vitality,T,T,True,172346,3800
283,177284,Brollan,56.65012,-2301.8376,-37.96875,22,de_mirage,28,69,MOUZ,T,CT,False,172346,4938
509,177686,ZywOo,-1978.1527,-318.14148,-165.96875,22,de_mirage,28,69,Team Vitality,T,T,True,172346,5340
500,177785,ropz,-1213.9259,230.65729,-167.26404,22,de_mirage,28,69,Team Vitality,T,T,True,172346,5439
