match_id,map_id,round_id,team_name,map_name,round_number,round_ct_team,round_first_site_hit,round_site_hit_time,round_bomb_plant_site,player_planted_bomb,round_bomb_plant_time,round_bomb_defuser,bomb_defuse_time,round_length,round_result,round_timeout_called_before,player_name,player_flashes_used,player_smokes_used,player_grenades_used,player_molotovs_used,player_incendiaries_used,player_kills,player_died,player_spent_amount,player_loadout,player_damage,round_first_killer,round_first_death,player_headshots,player_upperbodyshots,player_stomachshots,player_legshots
0,0,4,FaZe Clan,de_ancient,5,FaZe Clan,A,37.640625,,FALSE,,FALSE,,48.34375,T,,Skullz,0,0,0,0,0,0,TRUE,300,"Talon Knife, USP-S",46,FALSE,FALSE,0,2,0,0
0,0,4,FaZe Clan,de_ancient,5,FaZe Clan,A,37.640625,,FALSE,,FALSE,,48.34375,T,,karrigan,0,0,0,0,0,0,TRUE,300,"Karambit, P250",0,FALSE,TRUE,0,0,0,0
0,0,4,Team Liquid,de_ancient,5,FaZe Clan,A,37.640625,,FALSE,,FALSE,,48.34375,T,,siuhy,1,0,0,1,0,1,FALSE,2100,"Karambit, Glock-18, C4 Explosive, Smoke Grenade, Molotov, Flashbang",1,FALSE,FALSE,1,0,0,0
0,0,5,Team Liquid,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,NertZ,0,1,1,0,0,0,TRUE,4900,"Butterfly Knife, Glock-18, C4 Explosive, Smoke Grenade, Molotov, High Explosive Grenade, Flashbang, AK-47",0,FALSE,FALSE,0,0,0,0
0,0,5,Team Liquid,de_ancient,6,FaZe Clan,A,33.328125,A,TRUE,40.890625,FALSE,,81.890625,T,,NAF,2,1,0,0,0,0,FALSE,1000,"Talon Knife, Glock-18, Molotov, AK-47, Smoke Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
0,0,5,Team Liquid,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,ultimate,2,0,0,1,0,0,FALSE,0,"M9 Bayonet, Glock-18, Flashbang, AK-47, Molotov, Smoke Grenade",0,FALSE,FALSE,0,0,0,0
0,0,5,Team Liquid,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,Twistzz,1,1,1,1,0,1,FALSE,1000,"Karambit, Glock-18, AK-47, Flashbang, Molotov, High Explosive Grenade, Smoke Grenade",100,FALSE,FALSE,1,0,0,1
0,0,5,FaZe Clan,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,frozen,0,0,0,0,1,0,TRUE,4550,"Karambit, USP-S, M4A1-S, Incendiary Grenade, Smoke Grenade, Flashbang",24,FALSE,TRUE,0,1,0,0
0,0,5,FaZe Clan,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,EliGE,0,1,0,0,1,0,FALSE,4550,"Shadow Daggers, P2000, M4A4, Smoke Grenade, Incendiary Grenade, Flashbang",3,FALSE,FALSE,0,1,0,0
0,0,5,FaZe Clan,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,s1mple,2,1,0,0,1,1,FALSE,3850,"Butterfly Knife, USP-S, Flashbang, MP9, Smoke Grenade, Incendiary Grenade",100,FALSE,FALSE,1,3,1,0
0,0,5,FaZe Clan,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,Skullz,1,1,0,0,1,0,FALSE,4550,"Talon Knife, USP-S, M4A4, Flashbang, Smoke Grenade, Incendiary Grenade",0,FALSE,FALSE,0,0,0,0
0,0,5,FaZe Clan,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,karrigan,0,0,1,0,0,0,TRUE,4550,"Karambit, USP-S, M4A1-S, Smoke Grenade, High Explosive Grenade",45,FALSE,FALSE,0,0,0,0
0,0,5,Team Liquid,de_ancient,6,FaZe Clan,A,33.328125,A,FALSE,40.890625,FALSE,,81.890625,T,,siuhy,2,1,0,1,0,1,FALSE,600,"Karambit, Smoke Grenade, Flashbang, AK-47, P2000, Molotov",100,TRUE,FALSE,1,0,0,0
0,0,6,Team Liquid,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,NertZ,0,0,1,1,0,0,TRUE,2200,"Butterfly Knife, Glock-18, Smoke Grenade, Molotov, High Explosive Grenade, Flashbang, AK-47",26,FALSE,TRUE,0,1,0,0
0,0,6,Team Liquid,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,NAF,2,1,1,1,0,0,TRUE,400,"Talon Knife, Glock-18, Molotov, AK-47, High Explosive Grenade, Smoke Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
0,0,6,Team Liquid,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,ultimate,1,1,0,1,0,0,TRUE,800,"M9 Bayonet, Glock-18, AK-47, Smoke Grenade, Flashbang, Molotov, C4 Explosive",0,FALSE,FALSE,0,0,0,0
0,0,6,Team Liquid,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,Twistzz,0,1,1,0,0,0,TRUE,3900,"Karambit, Glock-18, Molotov, High Explosive Grenade, Smoke Grenade, Flashbang, AK-47",44,FALSE,FALSE,1,0,0,0
0,0,6,FaZe Clan,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,frozen,0,2,1,0,1,1,FALSE,2700,"Karambit, USP-S, Incendiary Grenade, High Explosive Grenade, Smoke Grenade, Flashbang, M4A4",95,TRUE,FALSE,0,5,0,0
0,0,6,FaZe Clan,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,EliGE,2,0,0,0,1,0,FALSE,2900,"Shadow Daggers, P2000, Flashbang, M4A4, Smoke Grenade",0,FALSE,FALSE,0,0,0,0
0,0,6,FaZe Clan,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,s1mple,2,1,1,1,0,3,FALSE,3700,"Butterfly Knife, USP-S, Molotov, AK-47, Smoke Grenade, High Explosive Grenade, Flashbang",234,FALSE,FALSE,1,6,0,2
0,0,6,FaZe Clan,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,Skullz,0,0,0,0,0,0,FALSE,1300,"Talon Knife, USP-S, M4A4, High Explosive Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
0,0,6,FaZe Clan,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,karrigan,2,1,1,0,1,1,FALSE,2900,"Karambit, USP-S, M4A1-S, Smoke Grenade, High Explosive Grenade, Incendiary Grenade, Flashbang",166,FALSE,FALSE,1,0,0,0
0,0,6,Team Liquid,de_ancient,7,FaZe Clan,B,64.765625,,FALSE,,FALSE,,66.09375,CT,FaZe Clan,siuhy,1,1,1,1,0,0,TRUE,1200,"Karambit, AK-47, P2000, Molotov, High Explosive Grenade, Smoke Grenade, Flashbang",7,FALSE,FALSE,0,0,0,0
0,0,7,Team Liquid,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,NertZ,1,1,1,1,0,0,TRUE,2200,"Butterfly Knife, Glock-18, Smoke Grenade, Molotov, High Explosive Grenade, Flashbang, AK-47",63,FALSE,FALSE,0,2,2,0
0,0,7,Team Liquid,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,NAF,0,1,1,1,0,0,TRUE,5100,"Talon Knife, Glock-18, AK-47, Molotov, Smoke Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
0,0,7,Team Liquid,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,ultimate,2,1,0,1,0,1,TRUE,6850,"M9 Bayonet, Glock-18, C4 Explosive, AWP, Smoke Grenade, Flashbang, Molotov",171,TRUE,FALSE,0,2,0,0
0,0,7,Team Liquid,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,Twistzz,1,1,1,2,0,0,TRUE,4900,"Karambit, Glock-18, AK-47, Molotov, High Explosive Grenade, Smoke Grenade, Flashbang",52,FALSE,FALSE,0,2,0,0
0,0,7,FaZe Clan,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,TRUE,120.25,120.25,CT,,frozen,0,1,0,0,1,1,FALSE,1300,"Karambit, USP-S, AK-47, Incendiary Grenade, High Explosive Grenade, Smoke Grenade, Flashbang",33,FALSE,FALSE,1,2,0,0
0,0,7,FaZe Clan,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,EliGE,1,1,1,0,1,3,FALSE,1300,"Shadow Daggers, P2000, M4A4, Flashbang, Smoke Grenade, High Explosive Grenade, Incendiary Grenade",324,FALSE,FALSE,2,3,2,1
0,0,7,FaZe Clan,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,s1mple,1,0,1,0,1,0,TRUE,1100,"Butterfly Knife, USP-S, AK-47, Flashbang, Smoke Grenade, Incendiary Grenade, High Explosive Grenade",0,FALSE,TRUE,0,0,0,0
0,0,7,FaZe Clan,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,Skullz,1,1,1,0,1,1,FALSE,1000,"Talon Knife, USP-S, M4A4, High Explosive Grenade, Smoke Grenade, Incendiary Grenade, Flashbang",100,FALSE,FALSE,1,1,0,0
0,0,7,FaZe Clan,de_ancient,8,FaZe Clan,A,100.890625,A,FALSE,113.09375,FALSE,120.25,120.25,CT,,karrigan,1,2,1,0,1,0,FALSE,1300,"Karambit, USP-S, M4A1-S, Smoke Grenade, High Explosive Grenade, Incendiary Grenade, Flashbang",43,FALSE,FALSE,0,0,0,0
0,0,7,Team Liquid,de_ancient,8,FaZe Clan,A,100.890625,A,TRUE,113.09375,FALSE,120.25,120.25,CT,,siuhy,2,1,1,0,0,0,TRUE,7600,"Karambit, Glock-18, Smoke Grenade, High Explosive Grenade, Molotov, Flashbang, AK-47",27,FALSE,FALSE,0,1,0,0
0,0,8,Team Liquid,de_ancient,9,FaZe Clan,,,B,TRUE,112.21875,FALSE,,134.60938,T,,NertZ,0,2,1,1,0,2,FALSE,3800,"Butterfly Knife, Glock-18, Galil AR, Smoke Grenade, Molotov, High Explosive Grenade",195,FALSE,FALSE,1,1,1,0
0,0,8,Team Liquid,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,NAF,2,1,0,0,0,1,TRUE,4400,"Talon Knife, Glock-18, C4 Explosive, AK-47, Smoke Grenade, Flashbang",163,FALSE,FALSE,0,4,2,0
0,0,8,Team Liquid,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,ultimate,1,1,0,1,0,0,TRUE,6650,"M9 Bayonet, Glock-18, AWP, Smoke Grenade, Flashbang",6,FALSE,FALSE,0,0,0,0
0,0,8,Team Liquid,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,Twistzz,0,0,1,1,0,2,FALSE,4700,"Karambit, Glock-18, AK-47, Molotov, High Explosive Grenade, Smoke Grenade",104,FALSE,FALSE,1,1,0,0
0,0,8,FaZe Clan,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,frozen,1,0,0,0,0,0,TRUE,800,"Karambit, USP-S, AK-47, High Explosive Grenade, Flashbang, Smoke Grenade, Incendiary Grenade",0,FALSE,FALSE,0,0,0,0
0,0,8,FaZe Clan,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,EliGE,1,1,2,0,2,0,TRUE,4200,"Shadow Daggers, P2000, M4A4, Flashbang, Smoke Grenade, High Explosive Grenade, Incendiary Grenade",12,FALSE,FALSE,0,0,0,1
0,0,8,FaZe Clan,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,s1mple,1,1,1,0,0,2,TRUE,2500,"Butterfly Knife, USP-S, AWP, Smoke Grenade, Flashbang, Incendiary Grenade",200,FALSE,FALSE,1,1,0,0
0,0,8,FaZe Clan,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,Skullz,1,1,1,0,1,1,TRUE,2300,"Talon Knife, USP-S, AK-47, High Explosive Grenade, Incendiary Grenade, Smoke Grenade, Flashbang",70,TRUE,FALSE,1,1,0,0
0,0,8,FaZe Clan,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,karrigan,2,1,1,0,2,0,TRUE,1300,"Karambit, USP-S, AK-47, Smoke Grenade, High Explosive Grenade, Incendiary Grenade, Flashbang",100,FALSE,FALSE,0,2,0,0
0,0,8,Team Liquid,de_ancient,9,FaZe Clan,,,B,FALSE,112.21875,FALSE,,134.60938,T,,siuhy,2,1,0,1,0,0,TRUE,3900,"Karambit, Glock-18, Galil AR, Smoke Grenade, Molotov, Flashbang",32,FALSE,TRUE,0,2,0,0
0,0,9,Team Liquid,de_ancient,10,FaZe Clan,,,B,FALSE,94.953125,FALSE,,117.96875,T,,NertZ,1,1,1,2,0,2,TRUE,3900,"Butterfly Knife, Glock-18, AK-47, Smoke Grenade, Molotov, High Explosive Grenade, Flashbang",200,FALSE,FALSE,1,5,0,0
0,0,9,Team Liquid,de_ancient,10,FaZe Clan,,,B,FALSE,94.953125,FALSE,,117.96875,T,,NAF,2,1,0,0,0,0,TRUE,3500,"Talon Knife, Glock-18, Galil AR, Smoke Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
0,0,9,Team Liquid,de_ancient,10,FaZe Clan,,,B,TRUE,94.953125,FALSE,,117.96875,T,,ultimate,1,1,1,1,0,3,FALSE,2400,"M9 Bayonet, Glock-18, Smoke Grenade, Molotov, AWP, C4 Explosive",279,FALSE,FALSE,3,4,0,0
0,0,9,Team Liquid,de_ancient,10,FaZe Clan,,,B,FALSE,94.953125,FALSE,,117.96875,T,,Twistzz,1,0,0,0,0,0,TRUE,3600,"Karambit, Glock-18, Smoke Grenade, AK-47, Molotov, High Explosive Grenade, Flashbang",0,FALSE,FALSE,0,0,0,0
